new	0	1	3	0	8221.0	24197.0	25.125	8332	24096	2	0.00005449
new	1	1	0	0	9094.0	21626.0	39.0	9131	21651	2	0.00005113
new	2	1	5	0	11916.0	18317.0	6.28125	11809	18359	3	0.00007657
new	3	1	2	0	15450.0	23188.0	39.0	15321	23144	2	0.00008967
new	4	1	0	0	5386.0	15156.0	58.99999999999999	5405	15132	4	0.00009451
new	5	1	1	0	11726.0	27752.0	39.0	11662	27768	3	0.00006036
new	6	1	0	0	12198.0	18205.0	89.0	12085	18177	5	0.00005752
new	7	1	0	0	2628.0	18326.0	59.0	2640	18288	4	0.00007721
new	8	1	1	0	9400.0	17752.0	100.5	9435	17763	4	0.00008884
new	9	1	0	0	15218.0	19256.0	59.0	15203	19247	2	0.00009818
new	10	1	0	0	20773.0	16322.0	26.0	20797	16375	3	0.00006159
new	11	1	2	0	14584.0	28999.0	39.0	14587	28918	5	0.00005336
new	12	1	1	0	8189.0	8497.0	59.00000000000001	8094	8621	4	0.00009456
new	13	1	0	0	13594.0	15930.0	59.0	13634	15893	3	0.00007194
new	14	1	0	0	6535.0	17287.0	59.0	6766	17381	2	0.00006017
new	15	1	0	0	11215.0	15107.0	134.0	11177	14972	4	0.00006563
new	16	1	0	0	12010.0	5671.0	59.0	11691	5865	2	0.00005367
new	17	1	1	0	12853.0	21033.0	39.0	12833	20936	3	0.00008445
new	18	1	0	0	8605.0	22797.0	134.0	8610	22748	5	0.00009461
new	19	1	0	0	11476.0	24782.0	59.0	11325	25133	2	0.00005812
new	20	1	1	0	13444.0	8248.0	89.0	13673	8261	5	0.00008699
new	21	1	3	0	6777.0	20316.0	25.125	6511	20279	5	0.00006790
new	22	1	2	0	5063.0	18048.0	50.25000000000001	5045	18095	5	0.00009428
new	23	1	0	0	20185.0	25123.0	26.0	20131	24972	3	0.00009030
new	24	1	1	0	5470.0	21222.0	100.5	4818	21244	2	0.00005521
new	25	1	2	0	8849.0	17966.0	50.25	8999	17810	2	0.00006075
new	26	1	2	0	8664.0	13474.0	50.25	8622	13448	2	0.00006836
new	27	1	4	0	16073.0	14892.0	12.5625	15902	14968	4	0.00006763
new	28	1	0	0	13166.0	26528.0	39.0	13245	26518	3	0.00006633
new	29	1	4	0	11743.0	16720.0	12.5625	11776	16756	5	0.00005815
new	30	1	0	0	8772.0	21639.0	59.0	9088	21419	3	0.00008787
new	31	1	0	0	10930.0	10629.0	89.0	10673	10167	4	0.00008318
new	32	1	1	0	19534.0	11041.0	26.0	19616	11321	5	0.00008307
new	33	1	0	0	13942.0	14344.0	59.00000000000001	13933	14470	3	0.00008999
new	34	1	0	0	11046.0	15298.0	59.0	11258	15262	3	0.00009789
new	35	1	0	0	7624.0	18719.0	59.0	7489	18875	4	0.00009514
new	36	1	0	0	18373.0	21756.0	26.0	18246	21630	4	0.00007756
new	37	1	1	0	3736.0	20731.0	59.0	3632	20793	4	0.00008754
new	38	1	0	0	14170.0	18099.0	89.0	14126	18104	3	0.00009188
new	39	1	0	0	7883.0	8899.0	59.0	7669	9180	3	0.00007142
new	40	1	1	0	9020.0	10880.0	100.5	8892	10679	5	0.00009002
new	41	1	2	0	12319.0	22798.0	50.25000000000001	12204	22750	5	0.00005842
new	42	1	0	0	18066.0	25599.0	26.0	18276	25383	5	0.00009436
new	43	1	4	0	15049.0	13906.0	12.5625	15150	13828	2	0.00009790
new	44	1	1	0	10751.0	17914.0	100.5	10866	17920	2	0.00009046
new	45	1	2	0	8433.0	20061.0	50.25	8262	20039	2	0.00005364
new	46	1	0	0	15970.0	22902.0	59.0	16096	22945	3	0.00008816
new	47	1	0	0	12027.0	18972.0	89.0	11999	18958	2	0.00009247
new	48	1	0	0	8276.0	8383.0	59.0	8339	8301	5	0.00005617
new	49	1	1	0	16531.0	28484.0	59.0	16456	28325	2	0.00008346
new	50	1	0	0	16587.0	11660.0	59.00000000000001	16587	11579	4	0.00009552
new	51	1	2	0	13308.0	14493.0	50.25	13468	14487	4	0.00006872
new	52	1	0	0	10087.0	12362.0	59.0	9989	12493	5	0.00009642
new	53	1	2	0	16592.0	14711.0	50.25	16365	14837	2	0.00008585
new	54	1	2	0	12775.0	18725.0	50.25	12666	18687	3	0.00006107
new	55	1	0	0	11505.0	26185.0	59.00000000000001	11251	26266	2	0.00009573
new	56	1	1	0	14355.0	24185.0	39.0	14399	24294	3	0.00006207
new	57	1	0	0	9168.0	24151.0	59.0	9149	24156	2	0.00006166
new	58	1	0	0	15608.0	11318.0	26.0	15779	11295	4	0.00005344
new	59	1	1	0	11944.0	8149.0	89.0	12023	8169	5	0.00007883
new	60	1	0	0	12316.0	26876.0	59.0	12321	27037	4	0.00006975
new	61	1	0	0	5507.0	16931.0	59.0	5729	16999	5	0.00009022
new	62	1	3	0	7637.0	14770.0	25.125	7654	14684	4	0.00006016
new	63	1	0	0	9261.0	21685.0	59.0	9286	21591	3	0.00005748
new	64	1	1	0	4541.0	10396.0	59.00000000000001	4512	10374	4	0.00007515
new	65	1	1	0	10973.0	14770.0	59.0	10879	14764	5	0.00005327
new	66	1	0	0	13185.0	15705.0	59.0	13037	15572	2	0.00006924
new	67	1	0	0	16381.0	13140.0	59.0	16439	13189	2	0.00005546
new	68	1	1	0	20613.0	20737.0	26.0	20492	20072	4	0.00006174
new	69	1	0	0	13478.0	26513.0	59.0	13707	26410	4	0.00006088
new	70	1	1	0	13845.0	27274.0	59.00000000000001	13759	27082	3	0.00009796
new	71	1	3	0	12303.0	7070.0	25.125	12313	7705	3	0.00006430
new	72	1	1	0	14062.0	11537.0	39.0	14081	11498	4	0.00008908
new	73	1	1	0	6715.0	21431.0	59.0	6681	21451	3	0.00005158
new	74	1	3	0	8777.0	23791.0	25.125	8763	23800	4	0.00007107
new	75	1	1	0	3056.0	16341.0	59.0	3089	16478	5	0.00006764
new	76	1	0	0	13598.0	27309.0	39.0	13572	27255	5	0.00005179
new	77	1	0	0	14015.0	10186.0	59.0	14099	10231	3	0.00007779
new	78	1	1	0	16164.0	27734.0	59.0	16197	27826	5	0.00008537
new	79	1	0	0	8321.0	21635.0	58.99999999999999	8318	21624	5	0.00008449
new	80	1	0	0	16699.0	24370.0	26.0	16777	24224	4	0.00009479
new	81	1	0	0	8772.0	21639.0	59.0	8581	21772	4	0.00008469
new	82	1	1	0	11957.0	25858.0	59.0	11973	25151	5	0.00005470
new	83	1	1	0	11024.0	21531.0	100.5	11051	21456	4	0.00009463
new	84	1	0	0	5628.0	15033.0	59.0	5594	15042	4	0.00006521
new	85	1	3	0	4345.0	22249.0	25.125000000000004	4469	22228	3	0.00005380
new	86	1	0	0	16002.0	29263.0	39.0	16210	29174	4	0.00005800
new	87	1	2	0	10080.0	15189.0	50.25	10149	14963	4	0.00009729
new	88	1	0	0	16090.0	9159.0	59.0	16132	9350	3	0.00005634
new	89	1	0	0	7838.0	14555.0	58.99999999999999	7789	14514	2	0.00009590
new	90	1	1	0	20695.0	9572.0	26.0	20647	9581	4	0.00009726
new	91	1	0	0	15060.0	19196.0	59.0	15065	19288	3	0.00006366
new	92	1	2	0	5044.0	20045.0	50.24999999999999	4926	19855	3	0.00008285
new	93	1	1	0	10177.0	4705.0	59.0	10233	4863	3	0.00005994
new	94	1	2	0	11640.0	25144.0	50.25	11919	25149	2	0.00009002
new	95	1	4	0	6893.0	19433.0	12.562500000000002	6856	19299	5	0.00008572
new	96	1	1	0	16159.0	27707.0	59.0	16164	27734	3	0.00006362
new	97	1	0	0	10070.0	16554.0	59.00000000000001	10058	16725	4	0.00009571
new	98	1	2	0	8042.0	18995.0	50.25	8035	19080	4	0.00006200
new	99	1	0	0	10525.0	4686.0	58.99999999999999	10513	4699	5	0.00006615
new	100	1	0	0	9029.0	12434.0	59.0	9069	12498	2	0.00006264
new	101	1	4	0	4891.0	18498.0	12.5625	4906	18529	3	0.00009791
new	102	1	3	0	17669.0	13340.0	25.125	17665	13244	4	0.00007700
new	103	1	0	0	13468.0	14487.0	59.00000000000001	13308	14493	5	0.00007119
new	104	1	0	0	11526.0	17344.0	17.0	11541	17427	2	0.00008728
new	105	1	0	0	9654.0	20139.0	59.0	9773	20134	4	0.00007318
new	106	1	4	0	10168.0	14069.0	12.5625	10149	14130	4	0.00008739
new	107	1	0	0	15390.0	20189.0	59.0	14779	19717	3	0.00009566
new	108	1	0	0	11377.0	19883.0	59.0	11456	19883	3	0.00006760
new	109	1	1	0	15223.0	5446.0	26.0	15460	5412	2	0.00005136
new	110	1	0	0	6776.0	19622.0	59.0	6698	19609	2	0.00009685
new	111	1	2	0	17206.0	12131.0	50.25	17229	12092	5	0.00007595
new	112	1	0	0	9134.0	21407.0	59.0	9088	21419	3	0.00006979
new	113	1	0	0	16431.0	13511.0	134.0	16376	13632	3	0.00009854
new	114	1	0	0	13245.0	26518.0	39.0	13180	26380	5	0.00009588
new	115	1	0	0	14543.0	17765.0	26.0	14517	17803	4	0.00009575
new	116	1	0	0	12839.0	15328.0	59.0	12684	15270	2	0.00009955
new	117	1	2	0	6427.0	19963.0	50.25	6298	19958	2	0.00008475
new	118	1	2	0	3815.0	16650.0	50.25	3861	16563	2	0.00007736
new	119	1	2	0	14869.0	14668.0	50.25	14854	14865	4	0.00009351
new	120	1	0	0	10766.0	13572.0	59.0	10808	13522	2	0.00009935
new	121	1	0	0	10335.0	21986.0	59.0	10405	21795	2	0.00009060
new	122	1	0	0	12754.0	13885.0	134.0	12792	13779	2	0.00006719
new	123	1	0	0	16562.0	18505.0	134.0	16575	18505	5	0.00006110
new	124	1	0	0	13312.0	18813.0	134.0	13361	18929	3	0.00007137
new	125	1	0	0	20470.0	23147.0	26.0	20421	23099	5	0.00006800
new	126	1	2	0	12298.0	27041.0	50.24999999999999	12078	27074	2	0.00006081
new	127	1	3	0	3681.0	18779.0	25.125	3661	18898	4	0.00007693
new	128	1	1	0	13086.0	11482.0	89.0	12800	11456	5	0.00008095
new	129	1	4	0	13553.0	5074.0	12.5625	13461	5489	3	0.00006304
new	130	1	0	0	15152.0	13697.0	59.0	15198	13658	4	0.00009763
